cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,eqcprev,eqcrest,netinc,eqcstkrx,eqctrstx,eqcmrg,eqcdivp,eqcdivc,eqccompi,eqcbhctr,eq
"58274","0","3386143","0","Liberty First Bank","Monroe","GA","30655","6/30/2019","11/18/2019","NM","1901 West Spring Street","","1","0","0","4","1","Walton","12060","Atlanta-Sandy Springs-Roswell, GA","6/13/2006","6/13/2006","12/31/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","","14654","0","676","0","0","0","0","1000","445","0","14775"
"11522","15647","68756","1065172","Liberty National Bank","Lawton","OK","73501","6/30/2019","11/18/2019","N","629 S W C Avenue","B.O.E. BANCSHARES, INC.","7","0","0","4","1","Comanche","30020","Lawton, OK","1/1/1902","1/1/1934","7/17/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.lnbok.com","62356","0","4294","0","0","0","0","4222","1656","0","64084"
"6516","10519","130813","1246579","Liberty National Bank","Ada","OH","45810","6/30/2019","11/18/2019","N","118 South Main Street","LIBERTY BANCSHARES, INC.","6","0","0","4","0","Hardin","","","10/1/1893","1/1/1934","10/13/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","43795","0","2019","0","0","0","0","601","867","0","46080"
"57505","0","3140822","3137701","Liberty National Bank","Sioux City","IA","51106","6/30/2019","11/18/2019","N","4425 Singing Hills Blvd.","LIBERTY FINANCIAL SERVICES, INC.","11","0","1","2","0","Woodbury","43580","Sioux City, IA-NE-SD","3/17/2003","3/17/2003","10/27/2008","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","","48987","0","2042","0","0","0","0","1021","774","0","50783"
"32242","8039","839572","3828698","Liberty Savings Bank, F.S.B.","Wilmington","OH","45177","6/30/2019","11/18/2019","SA","3435 Airborne Road, Suite B","JAMES R. POWELL REVOCABLE TRUST","8","0","1","5","1","Clinton","","","9/14/1984","9/14/1984","12/11/2013","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","","62020","0","2335","0","0","0","0","3962","1767","0","62160"
"17096","15708","883351","1126569","Liberty State Bank","Powers Lake","ND","58773","6/30/2019","11/18/2019","NM","111 Main Street","LIBERTY BANCORPORATION, INC.","1","0","0","2","1","Burke","","","4/17/1952","4/17/1952","9/10/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","10597","0","819","0","0","0","0","250","766","0","11932"
"10121","15849","644646","1204784","Liberty Trust & Savings Bank","Durant","IA","52747","6/30/2019","11/18/2019","NM","502 Eighth Avenue","LIBERTY BANCORPORATION","4","0","0","2","0","Cedar","","","1/1/1905","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","29344","0","2052","0","0","0","0","2076","1050","0","30370"
"34073","14239","2339795","2260406","Libertyville Bank & Trust Company","Libertyville","IL","60048","6/30/2019","11/18/2019","SM","507 North Milwaukee Avenue","WINTRUST FINANCIAL CORPORATION","8","0","0","4","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/10/1995","10/10/1995","9/30/2019","Stock","0","0","FED","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","0","www.libertyvillebank.com","155666","-74","11679","102","0","0","0","11000","2242","0","158615"
"31217","6555","715872","3837542","LifeStore Bank","West Jefferson","NC","28694","6/30/2019","11/18/2019","SM","205 South Jefferson Avenue","ASHECO MHC, INC.","4","0","0","4","0","Ashe","","","1/1/1939","3/22/1961","5/1/2018","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","www.golifestore.com","30510","0","1418","0","0","0","0","0","1424","-350","33002"
"58646","0","3648337","0","Lighthouse Bank","Santa Cruz","CA","95060","6/30/2019","11/18/2019","NM","2020 North Pacific Avenue","","2","0","0","4","0","Santa Cruz","42100","Santa Cruz-Watsonville, CA","10/29/2007","10/29/2007","5/6/2016","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","","39077","0","2501","233","0","0","0","521","75","1","41366"
"9314","12848","522847","1249712","Limestone Bank, Inc.","Louisville","KY","40223","6/30/2019","11/18/2019","NM","2500 Eastpoint Parkway","LIMESTONE BANCORP, INC","16","0","0","4","0","Jefferson","31140","Louisville-Jefferson County, KY-IN","3/24/1902","1/1/1934","2/20/2018","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","","114042","0","6030","0","0","0","0","0","2992","0","123064"
"28963","2694","930871","3790487","Lincoln 1st  Bank","Lincoln Park","NJ","7035","6/30/2019","11/18/2019","SB","31 Boonton Turnpike","LINCOLN PARK BANCORP, MHC","2","0","0","5","0","Morris","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1922","5/21/1956","6/27/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","","20757","0","-621","0","0","0","0","0","3126","19","23280"
"29692","3896","529275","3824346","Lincoln FSB of Nebraska","Lincoln","NE","68508","6/30/2019","11/18/2019","SA","1101 N Street","LINCOLN FEDERAL BANCORP, M.H.C.","13","0","0","5","0","Lancaster","30700","Lincoln, NE","1/1/1906","8/2/1937","7/21/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","","41221","0","924","0","0","0","0","0","945","0","43090"
"14207","0","589943","1210169","Lincoln Savings Bank","Cedar Falls","IA","50613","6/30/2019","11/18/2019","NM","301 Washington Street","LINCOLN BANCORP","16","0","0","4","0","Black Hawk","47940","Waterloo-Cedar Falls, IA","1/1/1902","3/26/1934","1/16/2014","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.mylsb.com","140024","0","5739","0","0","0","0","2041","1835","0","145558"
"8390","0","667551","1495788","Lincoln State Bank","Hankinson","ND","58041","6/30/2019","11/18/2019","NM","302 Main Avenue South","LINCOLN HOLDING COMPANY","3","0","0","2","1","Richland","","","8/3/1903","1/1/1934","6/3/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","6521","0","560","0","0","0","0","145","945","0","7881"
"57971","0","3376733","3802278","LincolnWay Community Bank","New Lenox","IL","60451","6/30/2019","11/18/2019","NM","1000 East Lincoln Highway","LWCBANCORP, INC.","3","0","0","4","0","Will","16980","Chicago-Naperville-Elgin, IL-IN-WI","8/29/2005","8/29/2005","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","24984","0","1192","0","0","0","0","800","78","0","25454"
"1073","0","185859","1095889","Lindell Bank & Trust Company","St. Louis","MO","63139","6/30/2019","11/18/2019","SM","6900 Clayton Avenue","FIRST ILLINOIS BANCORP, INC.","12","0","1","4","1","Saint Louis City","41180","St. Louis, MO-IL","1/1/1923","1/1/1934","4/1/2017","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","","99049","0","5356","0","0","0","0","4735","285","0","99955"
"35077","0","2754389","5272361","LINKBANK","West Chester","PA","19382","6/30/2019","11/18/2019","NM","605 Willowbrook Lane","LINKBANCORP","4","0","0","4","0","Chester","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","2/26/1999","2/26/1999","8/11/2019","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","http://www.linkbank.com","34833","0","-2924","0","0","0","0","0","0","0","31909"
"29800","4107","133971","0","Lisle Savings Bank","Lisle","IL","60532","6/30/2019","11/18/2019","SB","1450 Maple","","3","0","0","8","0","Du Page","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1917","8/19/1954","11/1/2016","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","116305","0","4994","0","0","0","0","0","3771","0","125070"
"18209","8748","822408","2937100","Litchfield Bancorp","Litchfield","CT","6759","6/30/2019","11/18/2019","SB","294 West Street","CONNECTICUT MUTUAL HOLDING COMPANY","6","0","0","4","0","Litchfield","","","1/1/1850","7/1/1960","5/3/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Hartford","Boston","Northeastern","Northeast","0","1","","20107","0","372","0","0","0","0","95","809","0","21192"
"11821","0","537551","1122301","Little Horn State Bank","Hardin","MT","59034","6/30/2019","11/18/2019","NM","835 North Center Avenue","ANTLER LAND COMPANY","2","0","0","2","0","Big Horn","","","1/1/1919","1/1/1934","4/25/2019","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","","9365","0","443","0","0","0","0","43","91","0","9856"
"58665","0","3650808","3884863","Live Oak Banking Company","Wilmington","NC","28403","6/30/2019","11/18/2019","NM","1757 Tiburon Drive","LIVE OAK BANCSHARES, INC.","1","0","0","4","0","New Hanover","48900","Wilmington, NC","5/12/2008","5/12/2008","7/23/2015","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","0","www.liveoakbank.com","411557","-66","12130","5209","0","0","0","0","14559","24951","468340"
"24305","0","946555","4575047","Llano National Bank","Llano","TX","78643","6/30/2019","11/18/2019","N","1001 Ford Street","HILL COUNTRY BANCSHARES, INC.","4","0","0","4","0","Llano","","","1/17/1983","1/17/1983","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","","21115","0","1395","0","0","0","0","50","912","0","23372"
"4398","11288","176642","2807007","LNB Community Bank","Lynnville","IN","47619","6/30/2019","11/18/2019","NM","215 North Main Street","LNB COMMUNITY BANCORP","4","0","0","8","1","Warrick","21780","Evansville, IN-KY","9/1/1907","1/1/1934","1/3/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Indianapolis","St. louis","Central","Central","0","1","","12154","0","416","0","0","0","0","250","162","0","12482"
"19285","0","164331","1133259","Logan Bank & Trust Company","Logan","WV","25601","6/30/2019","11/18/2019","NM","43 Washington Avenue","LOGAN COUNTY BANCSHARES, INC.","6","0","0","8","0","Logan","","","11/24/1964","11/24/1964","12/5/2017","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","","21788","0","1350","0","0","0","0","761","3205","0","25582"
"5632","0","932642","0","Logan County Bank","Scranton","AR","72863","6/30/2019","11/18/2019","NM","600 Main Street","","2","0","0","7","0","Logan","","","4/4/1926","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","","15462","0","445","0","0","0","0","120","920","0","16707"
"4476","0","754246","1492282","Logan State Bank","Logan","IA","51546","6/30/2019","11/18/2019","SM","323 East 7th Street","LOGAN BANCORPORATION, INC.","2","0","0","2","1","Harrison","36540","Omaha-Council Bluffs, NE-IA","12/1/1888","1/1/1934","1/1/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Omaha","Chicago","Western","Western","0","1","","4360","0","330","0","0","0","0","167","18","0","4541"
"29907","4312","918879","3848397","Logansport Savings Bank","Logansport","IN","46947","6/30/2019","11/18/2019","NM","723 East Broadway","LOGANSPORT FINANCIAL CORP.","1","0","0","8","0","Cass","","","1/1/1925","4/25/1956","8/29/2017","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","","23862","0","1091","-280","0","0","0","2143","1076","0","23607"
"58324","0","3448162","0","Lone Star Bank","Houston","TX","77063","6/30/2019","11/18/2019","NM","2600 South Gessner Road","","5","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","8/23/2006","8/23/2006","3/19/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","","15759","0","571","0","0","0","0","0","0","0","16330"
"35015","0","2788656","0","Lone Star Capital Bank, National Association","San Antonio","TX","78232","6/30/2019","11/18/2019","N","150 North Loop 1604 East","","7","0","0","4","0","Bexar","41700","San Antonio-New Braunfels, TX","3/9/1999","3/9/1999","10/1/2012","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","","33567","0","553","0","0","0","0","0","763","0","34883"
"24347","0","842460","2325350","Lone Star National Bank","Pharr","TX","78577","6/30/2019","11/18/2019","N","206 West Ferguson Street","LONE STAR NATIONAL BANCSHARES--TEXAS, INC.","33","0","0","4","0","Hidalgo","32580","McAllen-Edinburg-Mission, TX","1/24/1983","1/24/1983","7/11/2018","Stock","0","1","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.lonestarnationalbank.com","252170","0","11346","-48","0","0","0","0","15414","0","278882"
"3116","0","3607062","3641767","Lone Star State  Bank of West Texas","Lubbock","TX","79424","6/30/2019","11/18/2019","SM","6220 Milwaukee Avenue","LONE STAR STATE BANCSHARES, INC.","5","0","0","4","1","Lubbock","31180","Lubbock, TX","8/9/1919","1/1/1934","12/17/2012","Stock","0","1","FED","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","","113393","0","7327","0","0","0","0","5468","720","0","115972"
"1786","0","380533","1204618","Longview Bank","Ogden","IL","61859","6/30/2019","11/18/2019","NM","102 South East Avenue","LONGVIEW CAPITAL CORPORATION","7","0","0","2","0","Champaign","16580","Champaign-Urbana, IL","9/1/1899","1/1/1934","5/3/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","","18198","0","1086","0","0","0","0","600","175","0","18859"
"16479","0","152431","1204618","Longview Bank and Trust","Chrisman","IL","61924","6/30/2019","11/18/2019","NM","121 S. Pennsylvania Street","LONGVIEW CAPITAL CORPORATION","3","0","0","2","0","Edgar","","","8/11/1891","9/6/1946","7/23/2018","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","","15316","0","1006","0","0","0","0","322","13","0","16013"
"28774","2335","450472","0","Loomis Federal Savings and Loan Association","Chicago","IL","60638","6/30/2019","11/18/2019","SA","6350 West 63rd Street","","1","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1929","8/25/1939","6/25/2014","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","18212","0","-259","0","0","0","0","0","0","0","17953"
"58112","0","3462449","0","Louisa Community Bank","Louisa","KY","41230","6/30/2019","11/18/2019","NM","4393 Highway 2565","","1","0","0","4","0","Lawrence","","","8/7/2006","8/7/2006","10/24/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","","2564","0","-1209","0","0","0","0","0","9","0","1364"
"21807","0","764151","0","Lovelady State Bank","Lovelady","TX","75851","6/30/2019","11/18/2019","NM","910 S Commerce St","","1","0","0","8","1","Houston","","","11/4/1974","11/4/1974","12/27/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","","4699","0","361","0","0","0","0","0","88","0","5149"
"10202","0","457","1127016","Lowry State Bank","Lowry","MN","56349","6/30/2019","11/18/2019","NM","400 Florence Avenue","FINANCIAL SERVICES OF LOWRY, INC.","1","0","0","2","1","Pope","","","10/4/1899","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","5407","0","525","0","0","0","0","1555","0","0","4376"
"253","10130","674849","1209211","Luana Savings Bank","Luana","IA","52156","6/30/2019","11/18/2019","NM","100 Harvest Drive","LUANA BANCORPORATION","5","0","0","2","1","Clayton","","","8/1/1908","1/1/1934","3/26/2014","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.luanasavingsbank.com","105935","0","11002","0","0","0","0","3658","5697","0","118976"
"20568","15993","651121","0","Lumbee Guaranty Bank","Pembroke","NC","28372","6/30/2019","11/18/2019","NM","403 East Third Street","","14","0","0","4","0","Robeson","","","12/22/1971","12/22/1971","1/22/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","","37973","0","1474","0","0","0","0","376","1094","0","40165"
"34058","12260","385686","3789986","Lusitania Savings Bank","Newark","NJ","7105","6/30/2019","11/18/2019","SB","107 Pulaski Street","LUSITANIA FINANCIAL, MHC","4","0","0","8","0","Essex","35620","New York-Newark-Jersey City, NY-NJ-PA","9/1/1995","9/1/1995","12/17/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","","47697","0","1357","0","0","0","0","0","383","0","49437"
"8724","0","912550","1051353","Lusk State Bank","Lusk","WY","82225","6/30/2019","11/18/2019","SM","445 South Main St","BANKERS CAPITAL CORPORATION","1","0","0","2","1","Niobrara","","","5/26/1924","1/1/1934","3/2/2018","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","","7251","0","475","0","0","0","0","618","166","0","7274"
"32178","7960","497570","3814208","Luther Burbank Savings","Santa Rosa","CA","95401","6/30/2019","11/18/2019","NM","500 Third Street","LUTHER BURBANK CORPORATION","13","0","1","4","0","Sonoma","42220","Santa Rosa, CA","1/1/1982","10/7/1983","7/18/2019","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","0","www.lutherburbanksavings.com","727072","-399","26876","0","0","0","0","25100","6167","0","734616"
