cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,ntlnlsr,ntrer,ntrecosr,ntrenrsr,ntremulr,ntreresr,ntrelocr,ntreothr,idntcir,idntconr,idntcrdr,idntcoor,idntator,idntcotr,ntcomrer
"30619","5642","416272","0","Abbeville First Bank, SSB","Abbeville","SC","29620","6/30/2019","11/18/2019","SB","205 South Main St","","2","0","0","8","0","Abbeville","","","1/1/1907","5/11/1953","10/17/2013","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","","0.160284179518281","0.16659339642287","0","-2.98507462686567E-02","0","0.214105935566265","0","0.221514904510612","0","-0.634246119206558","","-0.634246119206558","0.581953618296622","-2.09059233449477",""
"19795","16035","198149","3612794","AbbyBank","Abbotsford","WI","54405","6/30/2019","11/18/2019","NM","401 East Spruce Street","ABBY BANCORP, INC.","6","0","0","2","0","Marathon","48140","Wausau, WI","3/1/1968","3/1/1968","10/24/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","","0","-0.017488156801612","0","0","0","3.20459007169927E-02","0.326124810294363","0","0.276221951243373","0.237278885738353","","0.237279824096557","0","0.474559648193114","0"
"26590","13875","61476","3728930","ABINGTON BANK","Abington","MA","2351","6/30/2019","11/18/2019","SM","6 Harrison Avenue","HOMETOWN FINANCIAL GROUP MHC","6","0","0","4","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","1/1/1916","3/6/1986","5/18/2019","Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","0","","0","0","0","0","0","0","0","0","0","0","","0","0","0",""
"19600","0","535753","2107707","Academy Bank, National Association","Kansas City","MO","64154","6/30/2019","11/18/2019","N","8551 N Boardwalk Avenue","DICKINSON FINANCIAL CORPORATION II","73","0","1","4","0","Platte","28140","Kansas City, MO-KS","6/15/1966","6/15/1966","10/17/2019","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","0","www.academybank.com","0.409225528829989","-0.033175355450237","-0.588754061483096","1.48310112207193E-02","0","0","0","0","-5.22096085258291E-03","8.58812949640288","1.17647058823529","10.6370767170461","0","11.2786568661359","0"
"4061","13760","266253","1055708","ACB Bank","Cherokee","OK","73728","6/30/2019","11/18/2019","NM","323 S Grand Street","ALFALFA COUNTY BANCSHARES, INC.","3","0","0","2","1","Alfalfa","","","1/29/1908","1/1/1934","5/13/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","","0.634514864240582","0","0","0","","0","","0","-2.39788889861366E-02","0.460064485705413","","0.460064485705413","0","1.09689213893967",""
"58727","0","3614837","3637939","Access Bank","Omaha","NE","68114","6/30/2019","11/18/2019","NM","8712 West Dodge Road","3MV BANCORP, INC.","7","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/10/2007","12/10/2007","5/6/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","WWW.ACCESSBANK.COM","-0.167288127385507","0","0","0","0","0","0","0","-0.794238125514639","0","","0","0","0","0"
"58562","0","3535848","4556381","AccessBank Texas","Denton","TX","76201","6/30/2019","11/18/2019","NM","320 W Eagle Drive, # 100","ACCESS BANCORP, INC.","5","0","0","4","0","Denton","19100","Dallas-Fort Worth-Arlington, TX","10/22/2007","10/22/2007","5/16/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","-2.85372857474094E-03","0","0","0","0","0","0","0","-3.90365772729047E-02","9.13844283980157E-02","0.751248951381672","0","0","0",""
"7506","12499","5210","1117464","ACNB Bank","Gettysburg","PA","17325","6/30/2019","11/18/2019","NM","16 Lincoln Square","ACNB CORPORATION","29","0","1","4","0","Adams","23900","Gettysburg, PA","4/11/1857","1/1/1934","7/1/2017","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","","2.80952283442385E-02","8.64074999117698E-03","0","0","0","1.79258653431403E-02","7.76448896526177E-02","2.35416905565781E-03","0.136077564211601","0.741829379242774","","0.741829379242774","0.27198672704772","0.76731984768701",""
"18489","12279","463650","5006472","Adams Bank & Trust","Ogallala","NE","69153","6/30/2019","11/18/2019","SM","315 North Spruce Street","ADAGE, LLC","20","0","1","2","0","Keith","","","2/26/1962","2/26/1962","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","","7.12232997256481E-02","2.28264565743015E-02","0","6.05688639818952E-02","0","3.22234165473528E-03","0","3.72654605079282E-03","5.97226764535688E-02","0.751817047827468","","0.751817047827468","0.205358989516424","1.15923009623797",""
"90140","12033","343903","0","Adams Community Bank","Adams","MA","1220","6/30/2019","11/18/2019","SB","2 Center Street","","8","0","0","5","0","Berkshire","38340","Pittsfield, MA","5/1/1869","7/24/1985","1/1/2016","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","","0.051702434908275","4.08144191653629E-02","0","0","0","4.62558105649813E-02","0.133210468877539","3.96958324425848E-02","-0.18232226143417","0.879401375699434","","0.879402367170782","0.394391101222119","1.93942528364095","0"
"14311","0","9553","1053870","Adams County Bank","Kenesaw","NE","68956","6/30/2019","11/18/2019","NM","401 N. Smith Avenue","FIRST KENESAW COMPANY","2","0","0","2","1","Adams","","","1/1/1878","1/1/1934","6/1/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","","-1.93316413636424E-03","0","0","0","0","0","","0","-2.61085357941499E-02","0","","0","0","0",""
"9812","0","332756","0","Adams State Bank","Adams","NE","68301","6/30/2019","11/18/2019","NM","649 Main Street","","1","0","0","2","1","Gage","","","1/18/1918","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","","-1.71822929598132E-02","0","0","0","","0","","0","0","-0.288000460800737","","-0.288000460800737","-0.347759559040879","0","0"
"28380","1473","101671","2467474","Adirondack Bank","Utica","NY","13501","6/30/2019","11/18/2019","SM","185 Genesee Street","ADIRONDACK BANCORP, INC.","18","0","0","4","0","Oneida","46540","Utica-Rome, NY","1/1/1898","1/25/1936","1/1/2014","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.adirondackbank.com","9.48677481073934E-02","1.56033853004081E-02","0","-1.63053230439136E-03","0","2.51232284541917E-02","0","3.09708884778471E-02","0.336734175286559","0.807609475951184","","0.807609475951184","0","0.934062455567168",""
"27015","13964","541307","1250138","Admirals Bank","Boston","MA","2116","6/30/2019","11/18/2019","SA","579 Boylston Street","ADMIRALS BANCORP, INC.","2","0","1","4","0","Suffolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1967","7/20/1987","9/30/2019","Stock","0","0","OCC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","0.275600723451899","-0.028708752789145","0","0","0","-0.173485590070032","0","-0.182765238051723","4.53993885094708","0.909571561475493","","0.909571561475493","-2424.24242424242","0.928236583716211",""
"8251","0","94858","1399505","Adrian Bank","Adrian","MO","64720","6/30/2019","11/18/2019","SM","130 East Main Street","ADRIAN BANCSHARES, INC.","3","0","0","2","1","Bates","28140","Kansas City, MO-KS","10/18/1932","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","-4.22669140830927E-03","1.37559457926322E-02","0","-1.41827173660992E-02","","7.24935535107541E-02","","7.24935535107541E-02","-0.179384174130211","5.79626141138965E-02","","5.79626141138965E-02","0","0.122711808250528",""
"8822","0","293352","1125254","Adrian State Bank","Adrian","MN","56110","6/30/2019","11/18/2019","NM","322 Maine Avenue","ADRIAN BUILDING CORPORATION","1","0","0","2","1","Nobles","","","10/23/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","0","1","","-2.43141406422289E-02","0","0","0","0","0","","0","0","0","","0","0","0",""
"18152","15877","438050","1066928","Advantage Bank","Oklahoma City","OK","73141","6/30/2019","11/18/2019","NM","8001 Ne 23rd Street","SPENCER BANCSHARES, INC.","2","0","0","8","1","Oklahoma","36420","Oklahoma City, OK","11/17/1913","2/15/1960","10/8/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","","0.657003717257874","0","0","0","0","0","","0","6.0861814059079","0.165061444122575","","0.165061444122575","0","0.280898876404494",""
"57072","0","2927615","0","Advantage Bank","Loveland","CO","80538","6/30/2019","11/18/2019","NM","1475 North Denver Avenue","","4","0","0","4","0","Larimer","22660","Fort Collins, CO","9/21/2000","9/21/2000","8/4/2019","Stock","0","0","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","1","","-0.167570284300282","3.50066512637401E-03","0","0","0","1.21062315767746E-02","0","1.41395217306775E-02","-1.36443256199871","0","","0","0","0","-147.98941976094"
"10375","14584","189549","3155273","Advantage Community Bank","Dorchester","WI","54425","6/30/2019","11/18/2019","NM","101 W Business County Rd. A","ADVANTAGE COMMUNITY BANCSHARES, INC.","4","0","0","4","0","Clark","","","8/9/1906","1/1/1934","7/1/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.advantagecommunity.com","-2.17301549360047E-03","-2.93004531461581E-03","0","0","0","-8.33680700291788E-03","-5.39035611387666E-02","0","0","0","","0","0","0",""
"34885","14544","965789","5189450","Affiliated Bank, National Association","Bedford","TX","76021","6/30/2019","11/18/2019","N","500 Harwood Rd.","SBH MANAGER, LLC","4","0","0","4","0","Tarrant","19100","Dallas-Fort Worth-Arlington, TX","1/1/1959","6/1/1998","2/28/2018","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.affiliatedbank.com","-5.78131870058445E-04","0","0","0","0","0","0","0","-1.45665840377187E-02","0.170903653065584","","0.170903653065584","0","0.205005727347508","0"
"57264","0","3118447","3118456","AFFINITY BANK","Atlanta","GA","30339","6/30/2019","11/18/2019","NM","400 Galleria Pkwy Se, # 900","ABB FINANCIAL GROUP, INC.","1","0","0","4","0","Cobb","12060","Atlanta-Sandy Springs-Roswell, GA","9/3/2002","9/3/2002","12/27/2017","Stock","0","0","FDIC","DIF","Atlanta","NEW YORK","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.myaffinitybank.com","-1.13347626199122E-02","0","0","0","0","0","","0","0","-4.37725702315256","","-4.37732545414752","0","-4.92671511269861",""
"35267","14939","2909330","0","AIG Federal Savings Bank","Wilmington","DE","19809","6/30/2019","11/18/2019","SA","503 Carr Road, Suite 130","","1","0","0","5","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","5/15/2000","5/15/2000","12/15/2014","Stock","0","1","OCC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","0","0","","","","","","","","","","","","","","","",""
"3304","0","1006951","3183959","AIMBank","Littlefield","TX","79339","6/30/2019","11/18/2019","NM","337 Phelps Avenue","AIM BANCSHARES, INC.","20","0","0","4","0","Lamb","","","9/19/1925","1/1/1934","4/27/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","","9.38050425242816E-02","7.30507428495182E-02","0","0.141697932139307","0","1.48448428445003E-02","","1.48448428445003E-02","0.121592103523685","8.66801502455938E-02","","8.66801502455938E-02","0","0.124822258305101",""
"35314","0","2877484","3047583","Alamerica Bank","Birmingham","AL","35205","6/30/2019","11/18/2019","NM","2170 Highland Avenue","ALAMERICA BANCCORP, INC.","1","0","0","4","1","Jefferson","13820","Birmingham-Hoover, AL","1/28/2000","1/28/2000","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://alamericabank.com","2.64842198190245","2.27184009130634","0","7.60149726461273","0","0","0","0","-0.929800092980009","55.8441558441558","","55.8441558441558","","55.8441558441558",""
"13947","0","869953","1061222","Alamosa State Bank","Alamosa","CO","81101","6/30/2019","11/18/2019","NM","2225 Main Street","ALAMOSA BANCORPORATION, LTD.","2","0","0","2","1","Alamosa","","","3/1/1907","2/23/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","0.118374023518642","0.170051745421053","0","0.488997555012225","0","0","0","0","0","2.16223930151022E-02","0","2.21222542134598E-02","3.56146283524495E-02","0",""
"17230","0","2732","1208933","Albany Bank and Trust Company National Association","Chicago","IL","60625","6/30/2019","11/18/2019","N","3424 West Lawrence Avenue","ALBANK CORPORATION","4","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/27/1953","6/27/1953","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","-1.16674768173653E-02","0","0","0","0","0","0","0","-0.129116754386531","-0.962301825967715","","-0.962301825967715","-9.37426763534099","0","0"
"17622","12071","388744","0","Alden State Bank","Alden","MI","49612","6/30/2019","11/18/2019","NM","Coy And Helena Streets","","4","0","0","4","0","Antrim","","","1/1/1934","6/22/1956","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","","6.67099282820621E-02","6.31713545332804E-02","-6.73892478770281E-02","0.433590851412452","0","-0.395668772218038","-2.55961667180723E-02","-0.46333488324312","-1.69305002962838E-02","0.405077238102375","0","0.444839857651246","1.08597162220405","-0.774528344510208",""
"9831","0","414102","0","Alden State Bank","Alden","NY","14004","6/30/2019","11/18/2019","SM","13216 Broadway","","2","0","0","4","0","Erie","15380","Buffalo-Cheektowaga-Niagara Falls, NY","10/5/1916","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","","0.341186088267902","-2.44570255694407E-02","0","-0.688213784863788","0","0.102093882437059","","0.102093882437059","3.39382744652635","0.851169340140221","","0.851167765166514","0","1.29225461910795",""
"3931","10999","933256","2067007","Alerus Financial, National Association","Grand Forks","ND","58201","6/30/2019","11/18/2019","N","401 Demers Avenue","ALERUS FINANCIAL CORPORATION","17","0","1","4","0","Grand Forks","24220","Grand Forks, ND-MN","9/30/1933","1/1/1934","1/16/2016","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.alerus.com","0.562321609297354","-1.76360888578447E-02","-1.24661077695017E-02","-8.21630417656378E-02","0","0.015357205667899","0.103068337138273","-7.59863017214298E-03","1.97564731415476","0.814521405171182","","0.814521490666697","-5.92096943750649E-02","3.36122989785231",""
"13080","0","585235","1201989","Algonquin State Bank","Algonquin","IL","60102","6/30/2019","11/18/2019","NM","2400 Huntington Drive North","FIRST ALGONQUIN COMPANY","4","0","0","8","1","Mchenry","16980","Chicago-Naperville-Elgin, IL-IN-WI","3/3/1902","1/1/1934","12/23/2016","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","-2.35303336001281E-03","-4.7814094973615E-03","0","0","0","-9.61446014806269E-03","0","-1.13147770988912E-02","0","0","","0","0","0",""
"20093","16002","25357","0","All America Bank","Oklahoma City","OK","73128","6/30/2019","11/18/2019","NM","200 South Rockwell Avenue","","7","0","0","2","1","Oklahoma","36420","Oklahoma City, OK","12/22/1969","12/22/1969","6/28/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","","0.104032807396017","4.48186680773526E-02","0","0","0","0.14924703038168","0","0.157008761732383","4.31971600459099E-02","0.655180980096148","","0.655180980096148","0","1.03761348897536",""
"58629","0","3579589","3744239","Allegiance Bank","Houston","TX","77040","6/30/2019","11/18/2019","NM","8727 W Sam Houston Pkwy N","ALLEGIANCE BANCSHARES, INC.","28","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","10/15/2007","10/15/2007","2/2/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","","0.042101542272349","2.46817320588423E-02","0","9.38544286814491E-03","0","8.85649619567705E-02","0","9.68289868961989E-02","9.20966949470454E-02","0.553463684616432","","0.553463684616432","-4.55166135639508E-02","0.619772246296483","0"
"197","9807","493741","1138405","Alliance Bank","Francesville","IN","47946","6/30/2019","11/18/2019","NM","101 West Montgomery Street","ALLIANCE BANCORP","7","0","0","2","1","Pulaski","","","7/3/1930","1/1/1934","8/17/2016","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","","-5.07095591406713E-02","-2.06300414663833E-03","0","0","0","-9.69430464449289E-03","-0.046207197695185","0","-0.369700953006901","0.141810781873746","","0.141810781873746","0","0.256960415248031",""
"11569","10383","176464","2127068","Alliance Bank","Sulphur Springs","TX","75482","6/30/2019","11/18/2019","NM","100 Jefferson Street","ALLIANCE BANCSHARES, INC.","16","0","0","4","1","Hopkins","","","6/16/1927","1/1/1934","3/6/2019","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","alliancebank.com","2.77149058120134E-02","0","0","0","0","0","","0","-3.74934933166807E-02","1.33085683058109","","1.31422002704964","5.24842088136732E-02","1.89973537660427",""
"34930","0","2694944","2695727","Alliance Bank","Topeka","KS","66614","6/30/2019","11/18/2019","NM","3001 Southwest Wanamaker Rd","NEW MILLENNIUM BANKSHARES, INC.","2","0","0","4","0","Shawnee","45820","Topeka, KS","9/3/1998","9/3/1998","2/20/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","","0.106360079516821","-3.50846416980967E-03","-3.20119340490135E-02","0","0","0","0","0","0.401599422542304","0.408663669799755","","0.408663669799755","0","1.21802679658952","0"
"12511","11730","21658","1126082","Alliance Bank","Mondovi","WI","54755","6/30/2019","11/18/2019","NM","245 South Eau Claire Street","GEBSCO, INC.","5","0","0","2","1","Buffalo","","","1/1/1900","1/1/1934","9/30/2019","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.alliancebank.us","-3.04924531178533E-03","3.79273931260582E-03","-0.917431192660551","0","","0.24710458219286","0","0.25844679778114","-0.108231550579309","0.34583962787656","18.1042286305444","0.127307447485678","0.466822274091364","-0.182648401826484",""
"10973","12291","166652","1127146","Alliance Bank","Lake City","MN","55041","6/30/2019","11/18/2019","NM","105 East Lyon Avenue","ALLIANCE FINANCIAL SERVICES, INC.","7","0","0","4","0","Wabasha","40340","Rochester, MN","1/1/1867","1/1/1934","9/4/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.alliancebanks.com","-0.230917153508661","5.47078132169371E-02","0","0.19406025346044","0","-0.335327429523974","0","-0.491038037120401","-9.29777010649759E-03","-0.063582896200922","","-0.063582896200922","0","-8.87246497039924E-02",""
"34566","0","2619714","3253629","Alliance Bank","Cape Girardeau","MO","63701","6/30/2019","11/18/2019","NM","217 North Kingshighway","ALLIANCE BANCSHARES, INC.","4","0","0","2","0","Cape Girardeau","16020","Cape Girardeau, MO-IL","10/23/1997","10/23/1997","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","","1.29643047315673E-02","-2.56811936618814E-03","0","0","0","-7.51634852781979E-03","0","-9.35767295260549E-03","0","0.519450836575572","","0.519450836575572","0.661096925072927","0.27972027972028",""
"57733","0","3276543","5216570","Alliance Bank & Trust Company","Gastonia","NC","28054","6/30/2019","11/18/2019","NM","292 West Main Ave","PBD HOLDINGS, LLC","4","0","0","4","0","Gaston","16740","Charlotte-Concord-Gastonia, NC-SC","9/8/2004","9/8/2004","2/4/2019","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","","0.723974700664306","0.826272111950389","-0.107778074167482","1.10054597857397","0","0.303485234219624","-3.47927137098949E-02","0.43593760643008","-0.017614937466972","-0.367424172836331","","-0.367417422934196","0","-0.44477060955812","0"
"15657","0","601658","3615441","Alliance Bank Central Texas","Waco","TX","76710","6/30/2019","11/18/2019","NM","4721 Bosque Blvd","ABCT HOLDINGS, INC.","5","0","0","4","0","Mclennan","47380","Waco, TX","3/16/1939","3/20/1939","4/5/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","-1.02731370308066E-02","-9.14615556594378E-03","0","0","0","-1.99233328016755E-02","0","-2.01574520980548E-02","-3.53873696108132E-02","7.05094306363476E-02","","7.05094306363476E-02","0","0.165883558036436",""
"9631","0","924937","1406971","Alliance Community Bank","Petersburg","IL","62675","6/30/2019","11/18/2019","NM","321 North Sixth Street","AC BANCORP, INC.","4","0","0","2","1","Menard","44100","Springfield, IL","5/18/1910","1/1/1934","10/31/2018","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","","2.70876080964861E-03","-1.38167443743398E-02","0","0","0","-2.69763396305744E-02","-1.11940488365822","1.60217896339021E-02","0","0.132233056354055","0","0.135474125570967","-1.84082903576455E-02","0.825763831544178",""
"1946","11748","35057","2352253","Alliant Bank","Madison","MO","65263","6/30/2019","11/18/2019","NM","101 East Broadway","NEMO BANCSHARES, INC","5","0","0","2","1","Monroe","","","2/20/1888","1/1/1934","1/25/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","http://www.alliantbank.com","-7.58625591946067E-03","-7.02259520005618E-03","0","0","0","-0.017070552379603","0","-1.77589651140669E-02","0","0.31490607926186","","0.31490607926186","0","0.557103064066852","0"
"55130","0","2140348","3051580","Allied First Bank,sb","Oswego","IL","60543","6/30/2019","11/18/2019","SB","3201 Orchard Rd","ALLIED FIRST BANCORP, INC.","1","0","0","5","0","Kendall","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/3/1994","9/1/2001","4/27/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","5.05643340857788E-02","7.17717657848043E-02","0","-1.00815418828762","","0.244782657713584","0.740173557937723","0.132753565804067","9.81756509659257E-02","-0.873873795146505","","-0.873873795146505","-9.96710854181202","0",""
"4051","0","146056","3176559","AllNations Bank","Calumet","OK","73014","6/30/2019","11/18/2019","SM","114 East Main Street","ALLNATIONS BANCORPORATION, INC.","2","0","0","2","0","Canadian","36420","Oklahoma City, OK","1/1/1901","1/1/1934","7/11/2018","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","","1.83703422402478","1.3937693150964","0","0","","0","","0","1.64632982291446","0.548444816168153","","0.548448576090384","1.6724855225472","0",""
"57803","0","3284070","1562859","Ally Bank","Sandy","UT","84070","6/30/2019","11/18/2019","SM","200 West Civic Centre Drive","ALLY FINANCIAL INC.","1","0","0","4","0","Salt Lake","41620","Salt Lake City, UT","8/2/2004","8/2/2004","9/11/2017","Stock","0","1","FED","DIF","San Francisco","WASHINGTON","Salt Lake City","San Francisco","Western","West","0","0","http://www.ally.com","0.582278135962552","-0.045526974732529","0","0","0","-5.73877113890481E-02","-0.394218136624298","-4.72869133467313E-02","7.43436846646282E-02","1.22047569079045","","","1.22047569079045","","0"
"58424","0","3633173","0","Alma Bank","Astoria","NY","11102","6/30/2019","11/18/2019","NM","28-31 31st Street","","13","0","1","4","0","Queens","35620","New York-Newark-Jersey City, NY-NJ-PA","9/12/2007","9/12/2007","7/6/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","http://www.almabank.com","2.71578610598515E-02","0","0","0","0","0","0","0","0.164910551808099","3.79269148351127","","3.79269148351127","","3.79269148351127","0"
"15426","0","224552","5188060","Almena State Bank","Almena","KS","67622","6/30/2019","11/18/2019","NM","500 Main Street","ALMENA INVESTMENTS LLC","3","0","0","2","1","Norton","","","1/1/1934","10/3/1936","7/30/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.almenastatebank.com","6.56419189214034","1.18703901070238","0","0.245111456264354","","4.45005161142333","","4.45005161142333","27.0657516903598","3.65392692146157","","3.65392692146157","-5.68504832291074E-02","14.1479099678457",""
"23091","10415","260055","1061679","Alpine Bank","Glenwood Springs","CO","81601","6/30/2019","11/18/2019","NM","2200 Grand Avenue","ALPINE BANKS OF COLORADO","46","0","0","4","0","Garfield","","","4/1/1980","4/1/1980","7/12/2007","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.alpinebank.com","0.052186912497871","-4.50281158369543E-02","-2.11440248971465E-02","-7.92000792000792E-02","0","-3.24904315429946E-02","-7.86088131245502E-02","-7.6655764121751E-03","0.393043136484229","2.24428382596957","2.63929425271682","2.18636821988028","0.106970977704039","3.08374111347059","0"
"35377","0","2889227","0","Alpine Capital Bank","New York","NY","10019","6/30/2019","11/18/2019","NM","680 Fifth Avenue, 7th Floor","","1","0","0","4","1","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","3/1/2000","3/1/2000","5/26/2010","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","","0","0","0","0","","0","0","0","0","0","","0","","0",""
"19590","0","199436","1081510","Altamaha Bank and Trust Company","Vidalia","GA","30474","6/30/2019","11/18/2019","NM","206 Jackson Street","ALTAMAHA BANCSHARES, INC.","4","0","0","4","1","Toombs","","","5/16/1966","5/19/1966","1/25/2013","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","","0.726075423203841","0.45859872611465","0","1.10021894356977","0","0","0","0","2.26856008253022","0.144307016062814","","0.144307016062814","0","0.175746924428822",""
"58275","0","3453737","4152505","AltaPacific Bank","Santa Rosa","CA","95403","6/30/2019","11/18/2019","SM","4845 Old Redwood Highway","ALTAPACIFIC BANCORP","6","0","0","4","0","Sonoma","42220","Santa Rosa, CA","7/10/2006","7/10/2006","10/31/2019","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","","0","0","0","0","0","0","0","0","0","0","","0","","0",""
"8276","0","881441","1491548","Alton Bank","Alton","MO","65606","6/30/2019","11/18/2019","NM","26 Court Square","ALTON BANCSHARES, INC.","2","0","0","2","1","Oregon","","","4/17/1924","1/1/1934","6/17/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","","0.298187578623678","7.32672389570702E-03","0","0","","2.00951101563701E-02","","2.00951101563701E-02","7.12420698670979E-02","2.10169491525424","","2.10169491525424","1.01197674477441","2.65057968687479",""
