cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,p3asset,p3re,p3renus,IDP3REDM,p3recons,P3recnfm,p3recnot,p3reag,p3reres,p3remult,p3renres,P3RENROW,P3RENROT,p3refor,p3dep,p3depnus,p3ag,p3ci,p3cinus,p3con,p3crcd,P3AUTO,P3CONOTH,p3fg,p3othln,p3ls,p3scdebt,p3agsm,P3LNSALE,P3GTYPAR,P3LTOT,p9asset,p9re,p9renus,IDP9REDM,p9recons,P9recnfm,p9recnot,p9reag,p9reres,p9remult,p9renres,P9RENROW,P9RENROT,p9refor,p9dep,p9depnus,p9ag,p9ci,p9cinus,p9con,p9crcd,P9AUTO,P9CONOTH,p9fg,p9othln,p9ls,p9scdebt,p9agsm,P9LNSALE,P9GTYPAR,P9LTOT,naasset,nare,narenus,IDNAREDM,narecons,narecnfm,narecnot,nareag,nareres,naremult,narenres,NARENROW,NARENROT,narefor,nadep,nadepnus,naag,naci,nacinus,nacon,nacrcd,NAAUTO,NACONOTH,nafg,naothln,nals,nascdebt,naagsm,NALNSALE,NAGTYPAR,NALTOT
"30429","5323","454975","0","Massena Savings and Loan","Massena","NY","13662","6/30/2019","11/18/2019","SA","255 Main Street","","2","0","0","5","0","Saint Lawrence","","","1/1/1924","10/14/1949","7/21/2011","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","","1880","1712","","1712","0","0","0","0","1264","41","407","0","407","","0","","","0","","168","0","143","25","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","2217","2084","","2084","0","0","0","0","2084","0","0","0","0","","0","","","12","","121","0","77","44","","0","0","0","0","0","0","0"
"2359","9252","857811","3045011","Mauch Chunk Trust Company","Jim Thorpe","PA","18229","6/30/2019","11/18/2019","NM","1111 North Street","MAUCH CHUNK TRUST FINANCIAL CORP.","8","0","0","8","0","Carbon","10900","Allentown-Bethlehem-Easton, PA-NJ","8/25/1902","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","","1122","880","","880","0","0","0","0","574","0","306","306","0","","0","","","17","","225","0","0","225","","0","0","0","0","0","0","0","131","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","131","0","0","131","","0","0","0","0","0","0","0","194","189","","189","0","0","0","40","149","0","0","0","0","","0","","","0","","5","0","0","5","","0","0","0","0","0","0","0"
"15930","0","694146","1133615","Maxwell State Bank","Maxwell","IA","50161","6/30/2019","11/18/2019","NM","122 Main Street","DENTEL BANCORPORATION","1","0","0","2","1","Story","11180","Ames, IA","2/1/1943","2/1/1943","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"13736","15541","1009840","1204355","Maynard Savings Bank","Maynard","IA","50655","6/30/2019","11/18/2019","NM","310 West Main Street","FAYETTE BANCORPORATION","2","0","0","2","1","Fayette","","","1/1/1895","1/13/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.maynardsavingsbank.com","1692","1052","","1052","0","0","0","654","398","0","0","0","0","","0","","","346","","176","0","127","49","","118","0","0","0","0","0","0","415","305","","305","0","0","0","0","305","0","0","0","0","","0","","","45","","65","0","12","53","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"30585","5592","411576","0","Mayville Savings Bank","Mayville","WI","53050","6/30/2019","11/18/2019","SB","200 South Main Street","","1","0","0","5","0","Dodge","","","1/1/1922","7/6/1953","8/5/2014","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","http://www.mayvillesavings.com","462","129","","129","0","0","0","0","129","0","0","0","0","","0","","","332","","1","0","0","1","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","409","368","","368","0","0","0","0","368","0","0","0","0","","0","","","41","","0","0","0","0","","0","0","0","0","0","0","0"
"12899","15618","358448","2907251","Mayville State Bank","Mayville","MI","48744","6/30/2019","11/18/2019","NM","37 E. Ohmer Rd.","MAYVILLE FINANCIAL CORPORATION","2","0","0","8","0","Tuscola","","","4/15/1885","1/1/1934","1/14/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","","942","858","","858","0","0","0","0","858","0","0","0","0","","0","","","26","","56","0","7","49","","2","0","0","0","0","0","0","41","41","","41","0","0","0","0","41","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","11","11","","11","0","0","0","0","11","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"14816","9117","132554","1123933","mBank","Manistique","MI","49854","6/30/2019","11/18/2019","NM","130 South Cedar Street","MACKINAC FINANCIAL CORPORATION","30","0","1","4","0","Schoolcraft","","","10/13/1934","10/13/1934","10/1/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Minneapolis","Central","Central","0","1","http://www.bankmbank.com","6246","5581","0","5581","677","0","677","0","4559","0","345","345","0","","0","0","","528","0","137","5","105","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","4673","4036","0","4036","245","0","245","0","2993","0","798","718","80","","0","0","","597","0","40","0","26","14","","0","0","0","0","0","0","0"
"15669","0","522753","1103999","MCBank","Goldthwaite","TX","76844","6/30/2019","11/18/2019","NM","1017 Parker Street","GOLDTHWAITE BANCSHARES, INC.","5","0","0","2","1","Mills","","","11/24/1908","6/20/1939","6/3/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.mcbanktx.com","1086","962","","962","6","0","6","379","577","0","0","0","0","","0","","","43","","63","0","48","15","","18","0","0","1","0","24","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","5353","4883","","4883","70","0","70","3337","1366","0","110","8","102","","0","","","466","","4","0","0","4","","0","0","0","0","0","0","0"
"4187","11821","648251","1060485","McClain Bank","Purcell","OK","73080","6/30/2019","11/18/2019","NM","131 West Main Street","MCCLAIN COUNTY BANCORPORATION, INC.","5","0","0","4","0","Mcclain","36420","Oklahoma City, OK","3/8/1922","1/1/1934","10/18/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","","4604","4503","","4503","0","0","0","0","123","0","4380","4380","0","","0","","","53","","19","0","8","11","","29","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","317","317","","317","48","0","48","13","235","0","21","21","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"11261","0","399357","0","McClave State Bank","Mcclave","CO","81057","6/30/2019","11/18/2019","NM","101 East First Street","","1","0","0","2","0","Bent","","","3/9/1920","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","82","0","","0","0","0","0","0","0","0","0","0","0","","0","","","1","","0","0","0","0","","81","0","0","81","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","389","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","389","0","0","389","0","0","0"
"23798","14781","423159","2642196","McCurtain County National Bank","Broken Bow","OK","74728","6/30/2019","11/18/2019","N","20 North Park Drive","MCCURTAIN COUNTY BANCSHARES, INC.","4","0","0","8","0","Mccurtain","","","4/23/1982","4/23/1982","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","","3164","2207","","2207","100","0","100","167","1499","0","441","82","359","","0","","","260","","536","0","208","328","","161","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1611","1414","","1414","20","0","20","198","986","0","210","210","0","","0","","","197","","0","0","0","0","","0","0","0","0","0","0","0"
"2476","9863","663647","1204748","McFarland State Bank","Mc Farland","WI","53558","6/30/2019","11/18/2019","NM","5990 Highway 51","NORTHERN BANKSHARES, INC.","6","0","0","4","1","Dane","31540","Madison, WI","1/5/1905","1/1/1934","1/28/2011","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","82","82","","82","0","0","0","0","82","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"11242","13681","897648","3487965","McGehee Bank","Mcgehee","AR","71654","6/30/2019","11/18/2019","NM","301 North Second Street","MCGEHEE BANK EMPLOYEE STOCK OWNERSHIP PLAN THE","4","0","0","2","1","Desha","","","12/6/1933","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","","3","0","","0","0","0","0","0","0","0","0","0","0","","0","","","3","","0","0","0","0","","0","0","0","0","0","0","0","2","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","2","0","2","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"30864","6031","446877","3866878","McHenry Savings Bank","Mchenry","IL","60050","6/30/2019","11/18/2019","SB","353 Bank Drive","MCHENRY BANCORP, INC.","3","0","0","8","0","Mchenry","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1955","6/12/1957","4/5/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","492","365","","365","0","0","0","0","153","0","212","212","0","","0","","","47","","80","0","12","68","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","3754","3519","","3519","24","0","24","0","2982","0","513","406","107","","0","","","218","","17","0","3","14","","0","0","0","0","0","0","0"
"13794","0","720858","1143678","McIntosh County Bank","Ashley","ND","58413","6/30/2019","11/18/2019","NM","204 West Main Street","MCINTOSH COUNTY BANK HOLDING COMPANY, INC.","2","0","0","2","1","Mcintosh","","","1/1/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","1443","438","","438","0","0","0","353","0","0","85","0","85","","0","","","39","","13","0","1","12","","953","0","0","953","0","0","0","983","44","","44","0","0","0","44","0","0","0","0","0","","0","","","70","","3","1","0","2","","866","0","0","866","0","0","0","468","43","","43","0","0","0","0","0","0","43","43","0","","0","","","7","","23","0","0","23","","395","0","0","395","0","0","0"
"13955","9201","480853","1135280","McKenzie Banking Company","Mc Kenzie","TN","38201","6/30/2019","11/18/2019","NM","676 North Main Street","PROGRESSIVE FINANCIAL SERVICES, INC.","9","0","0","8","0","Carroll","","","2/28/1934","2/28/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","","2306","1479","","1479","39","6","33","364","1076","0","0","0","0","","0","","","223","","178","0","83","95","","0","426","0","0","0","0","0","742","540","","540","0","0","0","266","274","0","0","0","0","","0","","","117","","17","0","10","7","","0","68","0","0","0","0","0","2685","2386","","2386","0","0","0","301","1949","0","136","136","0","","0","","","260","","39","0","9","30","","0","0","0","0","0","0","0"
"6803","0","20633","2913083","MCNB Bank and Trust Co.","Welch","WV","24801","6/30/2019","11/18/2019","NM","75 Wyoming Street","MCNB BANKS, INC.","8","0","1","4","0","Mcdowell","","","7/1/1900","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","","916","433","","433","0","0","0","0","332","0","101","101","0","","0","","","0","","18","0","0","18","","465","0","0","0","0","0","0","114","114","","114","0","0","0","0","114","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","6013","5982","","5982","0","0","0","0","771","0","5211","761","4450","","0","","","31","","0","0","0","0","","0","0","0","0","0","0","0"
"28186","1090","757779","0","MCS Bank","Lewistown","PA","17044","6/30/2019","11/18/2019","SB","19 North Brown Street","","6","0","0","4","0","Mifflin","","","1/1/1923","5/21/1956","12/11/2017","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","","1156","705","","705","0","0","0","0","659","0","46","7","39","","0","","","75","","376","0","19","357","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1991","1529","","1529","0","0","0","0","1317","0","212","174","38","","0","","","41","","421","0","0","421","","0","0","0","0","0","0","0"
"25173","8785","776547","1100309","Meade County Bank","Brandenburg","KY","40108","6/30/2019","11/18/2019","NM","2175 Bypass Road","MEADE BANCORP, INC.","4","0","0","4","0","Meade","21060","Elizabethtown-Fort Knox, KY","6/7/1984","6/7/1984","1/1/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","www.meadecountybank.com","407","373","","373","0","0","0","0","373","0","0","0","0","","0","","","0","","34","0","13","21","","0","0","0","0","0","0","0","2","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","2","0","0","2","","0","0","0","0","0","0","0","284","282","","282","0","0","0","0","282","0","0","0","0","","0","","","0","","2","0","0","2","","0","0","0","0","0","0","0"
"58722","0","3719648","0","Meadows Bank","Las Vegas","NV","89148","6/30/2019","11/18/2019","NM","8912 Spanish Ridge Ave, # 10","","6","0","1","4","0","Clark","29820","Las Vegas-Henderson-Paradise, NV","3/26/2008","3/26/2008","3/2/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","West","0","1","","1779","277","","277","277","0","277","0","0","0","0","0","0","","0","","","1502","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","6460","2034","","2034","0","0","0","0","0","0","2034","2034","0","","0","","","4426","","0","0","0","0","","0","0","0","0","0","6460","0"
"12266","13322","332224","2807810","Mechanics & Farmers Bank","Durham","NC","27701","6/30/2019","11/18/2019","NM","116 West Parrish Street","M&F BANCORP, INC.","8","0","0","4","0","Durham","20500","Durham-Chapel Hill, NC","3/1/1908","1/1/1934","9/30/2010","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","","415","410","","410","0","0","0","0","75","335","0","0","0","","0","","","5","","0","0","0","0","","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","1","0","0","0","0","0","0","963","963","","963","0","0","0","0","0","0","963","963","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"12206","15924","752644","3165106","Mechanics Bank","Water Valley","MS","38965","6/30/2019","11/18/2019","NM","319 North Main Street","MECHANICS BANC HOLDING COMPANY","6","0","0","4","0","Yalobusha","","","1/1/1892","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","West","0","1","http://www.mechanicsbankms.com","2204","1899","","1899","851","0","851","66","982","0","0","0","0","","0","","","216","","85","1","11","73","","4","0","0","0","0","0","0","4","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","3","0","0","3","","1","0","0","0","0","0","0","2767","2559","","2559","9","0","9","691","1699","0","160","0","160","","0","","","136","","72","0","3","69","","0","0","0","0","0","0","0"
"1768","12587","936462","4759650","Mechanics Bank","Walnut Creek","CA","94596","6/30/2019","11/18/2019","NM","1111 Civic Drive","2011 TCRT","46","0","1","4","0","Contra Costa","41860","San Francisco-Oakland-Hayward, CA","1/1/1905","1/1/1934","8/30/2019","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","0","www.mechanicsbank.com","57401","11544","0","11544","7846","7846","0","0","1846","0","1852","116","1736","","0","0","","11796","0","34061","0","33648","413","","0","0","0","0","3076","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","34","0","28","6","","0","0","0","0","0","0","0","6669","567","0","567","0","0","0","0","124","0","443","443","0","","0","0","","1671","0","4431","0","4426","5","","0","0","0","0","0","0","0"
"29011","2762","943675","2395326","Mechanics Bank","Mansfield","OH","44902","6/30/2019","11/18/2019","NM","2 South Main Street","MECHANICS FINANCIAL CORPORATION","9","0","0","5","0","Richland","31900","Mansfield, OH","1/1/1886","9/2/1959","1/1/2018","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","894","727","","727","0","0","0","0","727","0","0","0","0","","0","","","124","","33","0","4","29","","10","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1602","1602","","1602","0","0","0","76","1423","0","103","103","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"26634","0","183770","4262347","Mechanics Cooperative Bank","Taunton","MA","2780","6/30/2019","11/18/2019","SB","316 Broadway","MECHANICS BANCORP, MHC","10","0","0","4","0","Bristol","39300","Providence-Warwick, RI-MA","1/1/1877","4/17/1986","1/1/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","611","591","","591","0","0","0","0","441","0","150","110","40","","0","","","4","","16","0","0","16","","0","0","0","0","0","4","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","556","506","","506","379","0","379","0","127","0","0","0","0","","0","","","13","","37","0","0","37","","0","0","0","0","0","7","0"
"17476","14626","548203","4902643","Mechanics' Savings Bank","Auburn","ME","4210","6/30/2019","11/18/2019","SB","100 Minot Avenue","MAINE COMMUNITY BANCORP, MHC","4","0","0","4","0","Androscoggin","30340","Lewiston-Auburn, ME","2/16/1875","7/28/1955","10/5/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","","3257","3161","","3161","0","0","0","0","3161","0","0","0","0","","0","","","0","","96","0","0","96","","0","0","0","0","0","0","0","568","560","","560","0","0","0","0","560","0","0","0","0","","0","","","8","","0","0","0","0","","0","0","0","0","0","0","0","1732","1711","","1711","0","0","0","0","1622","0","89","0","89","","0","","","15","","6","0","0","6","","0","0","0","0","0","0","0"
"57449","0","3228908","0","Medallion Bank","Salt Lake City","UT","84121","6/30/2019","11/18/2019","NM","1100 E 6600 South, # 510","","1","0","0","6","0","Salt Lake","41620","Salt Lake City, UT","12/22/2003","12/22/2003","9/26/2019","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","","41974","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","18936","0","23038","0","0","23038","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","13846","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","7926","0","5920","0","0","5920","","0","0","0","0","0","0","0"
"15772","0","826648","2291398","Mediapolis Savings Bank","Mediapolis","IA","52637","6/30/2019","11/18/2019","NM","605 Main Street","MEDIAPOLIS BANCORPORATION","3","0","0","2","1","Des Moines","","","9/16/1940","9/16/1940","7/3/2007","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","1750","698","","698","0","0","0","0","521","0","177","177","0","","0","","","277","","18","0","14","4","","757","0","0","757","0","0","0","601","223","","223","0","0","0","0","111","0","112","112","0","","0","","","0","","0","0","0","0","","378","0","0","378","0","0","0","1032","257","","257","0","0","0","0","124","0","133","133","0","","0","","","113","","0","0","0","0","","662","0","0","662","0","0","0"
"58401","0","3690635","0","Mega Bank","San Gabriel","CA","91776","6/30/2019","11/18/2019","NM","245 West Valley Boulevard","","5","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","2/5/2008","2/5/2008","2/15/2013","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","","2182","2166","","2166","2154","2154","0","0","12","0","0","0","0","","0","","","16","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","172","172","","172","0","0","0","0","172","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"26511","0","338178","4647887","Melrose Bank","Melrose","MA","2176","6/30/2019","11/18/2019","SB","638 Main Street","MELROSE BANCORP, INC.","1","0","0","5","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1890","1/21/1986","6/7/2018","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","","469","466","","466","0","0","0","0","466","0","0","0","0","","0","","","0","","3","0","0","3","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","177","177","","177","0","0","0","0","177","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"256","0","764441","1205428","Melvin Savings Bank","Melvin","IA","51350","6/30/2019","11/18/2019","NM","260 Main Street","BENZ HOLDING COMPANY","2","0","0","2","1","Osceola","","","1/1/1912","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.melvinsavingsbank.com","250","195","","195","0","0","0","0","195","0","0","0","0","","0","","","0","","46","0","21","25","","9","0","0","9","0","0","0","150","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","4","0","4","0","","146","0","0","146","0","0","0","648","648","","648","0","0","0","0","0","0","648","0","648","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"57470","17944","3219269","0","Members Trust Company","Tampa","FL","33637","6/30/2019","11/18/2019","SA","14025 Riveredge Drive, # 280","","3","0","1","5","0","Hillsborough","45300","Tampa-St. Petersburg-Clearwater, FL","10/30/2003","10/30/2003","7/1/2013","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","0","www.memberstrust.com","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"3336","0","375650","2291295","Menard  Bank","Menard","TX","76859","6/30/2019","11/18/2019","SM","201 Ellis Street","MENARD BANCSHARES, INC.","1","0","0","2","1","Menard","","","1/1/1919","1/1/1934","12/30/2013","Stock","0","0","FED","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"9003","0","413851","1126831","Menno State Bank","Menno","SD","57045","6/30/2019","11/18/2019","NM","105 South Fifth Street","MENNO HOLDING COMPANY","1","0","0","2","0","Hutchinson","","","1/1/1901","1/1/1934","6/30/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","460","0","","0","0","0","0","0","0","0","0","0","0","","0","","","311","","42","0","42","0","","107","0","0","107","0","0","0","592","0","","0","0","0","0","0","0","0","0","0","0","","0","","","106","","75","0","75","0","","411","0","0","411","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"19200","10542","215354","1097137","Meramec Valley Bank","Valley Park","MO","63088","6/30/2019","11/18/2019","NM","35 Marshall Road","VALLEY BANCSHARES, INC.","2","0","0","4","1","Saint Louis","41180","St. Louis, MO-IL","1/1/1918","8/6/1964","8/4/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"34598","0","2608754","2608763","Mercantile Bank of Michigan","Grand Rapids","MI","49504","6/30/2019","11/18/2019","NM","310 Leonard Street Nw","MERCANTILE BANK CORPORATION","48","0","0","4","0","Kent","24340","Grand Rapids-Wyoming, MI","12/15/1997","12/15/1997","5/1/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","www.mercbank.com","634","612","0","612","196","0","196","0","215","0","201","105","96","","0","0","","0","0","22","3","3","16","","0","0","0","0","0","0","0","35","35","0","35","0","0","0","0","35","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","3505","3480","0","3480","33","0","33","0","2779","0","668","642","26","","0","0","","2","0","23","0","0","23","","0","0","0","0","0","3","0"
"445","9674","866121","1247183","Mercer County State Bank","Sandy Lake","PA","16145","6/30/2019","11/18/2019","NM","3279 South Main Street","MERCER COUNTY STATE BANCORP, INC.","12","0","0","4","0","Mercer","49660","Youngstown-Warren-Boardman, OH-PA","6/20/1911","1/1/1934","1/1/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","","5753","5370","","5370","0","0","0","443","1373","0","3554","3241","313","","0","","","37","","67","0","0","67","","279","0","0","0","0","405","0","408","404","","404","0","0","0","105","206","0","93","93","0","","0","","","4","","0","0","0","0","","0","0","0","0","0","0","0","1401","636","","636","0","0","0","260","286","0","90","90","0","","0","","","636","","29","0","0","29","","100","0","0","0","0","138","0"
