Fips State,Fips County,State,County Name,Census Tract,
42,101,PA,Philadelphia County,15800,
42,101,PA,Philadelphia County,16000,
42,101,PA,Philadelphia County,16100,
42,101,PA,Philadelphia County,16200,
42,101,PA,Philadelphia County,16300,
42,101,PA,Philadelphia County,16400,
42,101,PA,Philadelphia County,16500,
42,101,PA,Philadelphia County,16600,
42,101,PA,Philadelphia County,16701,
42,101,PA,Philadelphia County,16702,
42,101,PA,Philadelphia County,16800,
42,101,PA,Philadelphia County,16901,
42,101,PA,Philadelphia County,16902,
42,101,PA,Philadelphia County,17000,
42,101,PA,Philadelphia County,17100,
42,101,PA,Philadelphia County,17201,
42,101,PA,Philadelphia County,17202,
42,101,PA,Philadelphia County,17300,
42,101,PA,Philadelphia County,17400,
42,101,PA,Philadelphia County,17500,
42,101,PA,Philadelphia County,17601,
42,101,PA,Philadelphia County,17602,
42,101,PA,Philadelphia County,17701,
42,101,PA,Philadelphia County,17702,
42,101,PA,Philadelphia County,17800,
42,101,PA,Philadelphia County,17900,
42,101,PA,Philadelphia County,18001,
42,101,PA,Philadelphia County,18002,
42,101,PA,Philadelphia County,18300,
42,101,PA,Philadelphia County,18400,
42,101,PA,Philadelphia County,18800,
42,101,PA,Philadelphia County,19000,
42,101,PA,Philadelphia County,19100,
42,101,PA,Philadelphia County,19200,
42,101,PA,Philadelphia County,19501,
42,101,PA,Philadelphia County,19502,
42,101,PA,Philadelphia County,19700,
42,101,PA,Philadelphia County,19800,
42,101,PA,Philadelphia County,19900,
42,101,PA,Philadelphia County,20000,
42,101,PA,Philadelphia County,20101,
42,101,PA,Philadelphia County,20102,
42,101,PA,Philadelphia County,20200,
42,101,PA,Philadelphia County,20300,
42,101,PA,Philadelphia County,20400,
42,101,PA,Philadelphia County,20500,
42,101,PA,Philadelphia County,20600,
42,101,PA,Philadelphia County,20800,
42,101,PA,Philadelphia County,21800,
42,101,PA,Philadelphia County,23800,
42,101,PA,Philadelphia County,23900,
42,101,PA,Philadelphia County,24000,
42,101,PA,Philadelphia County,24100,
42,101,PA,Philadelphia County,24200,
42,101,PA,Philadelphia County,24300,
42,101,PA,Philadelphia County,24400,
42,101,PA,Philadelphia County,24500,
42,101,PA,Philadelphia County,24600,
42,101,PA,Philadelphia County,24700,
42,101,PA,Philadelphia County,24800,
42,101,PA,Philadelphia County,24900,
42,101,PA,Philadelphia County,25200,
42,101,PA,Philadelphia County,25300,
42,101,PA,Philadelphia County,25900,
42,101,PA,Philadelphia County,26000,
42,101,PA,Philadelphia County,26100,
42,101,PA,Philadelphia County,26200,
42,101,PA,Philadelphia County,26301,
42,101,PA,Philadelphia County,26302,
42,101,PA,Philadelphia County,26400,
42,101,PA,Philadelphia County,26500,
42,101,PA,Philadelphia County,26600,
42,101,PA,Philadelphia County,26700,
42,101,PA,Philadelphia County,26800,
42,101,PA,Philadelphia County,26900,
42,101,PA,Philadelphia County,27100,
42,101,PA,Philadelphia County,27200,
42,101,PA,Philadelphia County,27300,
42,101,PA,Philadelphia County,27401,
42,101,PA,Philadelphia County,27402,
42,101,PA,Philadelphia County,27500,
42,101,PA,Philadelphia County,27600,
42,101,PA,Philadelphia County,27700,
42,101,PA,Philadelphia County,27800,
42,101,PA,Philadelphia County,27901,
42,101,PA,Philadelphia County,27902,
42,101,PA,Philadelphia County,28000,
42,101,PA,Philadelphia County,28100,
42,101,PA,Philadelphia County,28200,
42,101,PA,Philadelphia County,28300,
42,101,PA,Philadelphia County,28400,
42,101,PA,Philadelphia County,28500,
42,101,PA,Philadelphia County,28600,
42,101,PA,Philadelphia County,28700,
42,101,PA,Philadelphia County,28800,
42,101,PA,Philadelphia County,28901,
42,101,PA,Philadelphia County,28902,
42,101,PA,Philadelphia County,29000,
42,101,PA,Philadelphia County,29100,
42,101,PA,Philadelphia County,29200,
42,101,PA,Philadelphia County,29300,
42,101,PA,Philadelphia County,29400,
42,101,PA,Philadelphia County,29800,
42,101,PA,Philadelphia County,29900,
42,101,PA,Philadelphia County,30000,
42,101,PA,Philadelphia County,30100,
42,101,PA,Philadelphia County,30200,
42,101,PA,Philadelphia County,30501,
42,101,PA,Philadelphia County,30502,
42,101,PA,Philadelphia County,30600,
42,101,PA,Philadelphia County,30700,
42,101,PA,Philadelphia County,30800,
42,101,PA,Philadelphia County,30900,
42,101,PA,Philadelphia County,31000,
42,101,PA,Philadelphia County,31101,
42,101,PA,Philadelphia County,31102,
42,101,PA,Philadelphia County,31200,
42,101,PA,Philadelphia County,31300,
42,101,PA,Philadelphia County,31401,
42,101,PA,Philadelphia County,31402,
42,101,PA,Philadelphia County,31501,
42,101,PA,Philadelphia County,31502,
42,101,PA,Philadelphia County,31600,
42,101,PA,Philadelphia County,31700,
42,101,PA,Philadelphia County,31800,
42,101,PA,Philadelphia County,31900,
42,101,PA,Philadelphia County,32000,
42,101,PA,Philadelphia County,32100,
42,101,PA,Philadelphia County,32300,
42,101,PA,Philadelphia County,32500,
42,101,PA,Philadelphia County,32600,
42,101,PA,Philadelphia County,32900,
42,101,PA,Philadelphia County,33000,
42,101,PA,Philadelphia County,33102,
42,101,PA,Philadelphia County,33200,
42,101,PA,Philadelphia County,33300,
42,101,PA,Philadelphia County,33400,
42,101,PA,Philadelphia County,33500,
42,101,PA,Philadelphia County,33600,
42,101,PA,Philadelphia County,33701,
42,101,PA,Philadelphia County,33702,
42,101,PA,Philadelphia County,33800,
42,101,PA,Philadelphia County,34200,
42,101,PA,Philadelphia County,34501,
42,101,PA,Philadelphia County,34502,
42,101,PA,Philadelphia County,34600,
42,101,PA,Philadelphia County,34701,
42,101,PA,Philadelphia County,34801,
42,101,PA,Philadelphia County,34802,
42,101,PA,Philadelphia County,34803,
42,101,PA,Philadelphia County,34900,
42,101,PA,Philadelphia County,35302,
42,101,PA,Philadelphia County,35701,
42,101,PA,Philadelphia County,35702,
42,101,PA,Philadelphia County,35800,
42,101,PA,Philadelphia County,36100,
42,101,PA,Philadelphia County,36202,
42,101,PA,Philadelphia County,36302,
42,101,PA,Philadelphia County,36400,
42,101,PA,Philadelphia County,36900,
42,101,PA,Philadelphia County,37200,
42,101,PA,Philadelphia County,37600,
42,101,PA,Philadelphia County,37700,
42,101,PA,Philadelphia County,37800,
42,101,PA,Philadelphia County,37900,
42,101,PA,Philadelphia County,38000,
42,101,PA,Philadelphia County,38100,
42,101,PA,Philadelphia County,38200,
42,101,PA,Philadelphia County,38300,
42,101,PA,Philadelphia County,38700,
42,101,PA,Philadelphia County,38900,
42,101,PA,Philadelphia County,39000,
42,101,PA,Philadelphia County,980000,
42,101,PA,Philadelphia County,980200,
42,101,PA,Philadelphia County,989100,
42,103,PA,Pike County,950102,
42,103,PA,Pike County,950103,
42,103,PA,Pike County,950104,
42,103,PA,Pike County,950201,
42,103,PA,Pike County,950202,
42,103,PA,Pike County,950301,
42,103,PA,Pike County,950302,
42,103,PA,Pike County,950501,
42,103,PA,Pike County,950502,
42,103,PA,Pike County,950603,
42,103,PA,Pike County,950605,
42,103,PA,Pike County,950702,
42,103,PA,Pike County,950801,
42,103,PA,Pike County,950802,
42,103,PA,Pike County,950900,
42,105,PA,Potter County,950200,
42,107,PA,Schuylkill County,200,
42,107,PA,Schuylkill County,400,
42,107,PA,Schuylkill County,500,
42,107,PA,Schuylkill County,601,
42,107,PA,Schuylkill County,602,
42,107,PA,Schuylkill County,1900,
42,107,PA,Schuylkill County,2300,
42,107,PA,Schuylkill County,2600,
42,107,PA,Schuylkill County,2800,
42,109,PA,Snyder County,980705,
42,111,PA,Somerset County,20300,
42,111,PA,Somerset County,21100,
42,111,PA,Somerset County,21600,
42,111,PA,Somerset County,21700,
42,111,PA,Somerset County,21902,
42,115,PA,Susquehanna County,32300,
42,115,PA,Susquehanna County,32902,
42,117,PA,Tioga County,950300,
42,117,PA,Tioga County,950500,
42,117,PA,Tioga County,950600,
42,119,PA,Union County,90700,
42,119,PA,Union County,980101,
42,119,PA,Union County,980501,
42,119,PA,Union County,980800,
42,121,PA,Venango County,200300,
42,121,PA,Venango County,200400,
42,121,PA,Venango County,200500,
42,121,PA,Venango County,200600,
42,121,PA,Venango County,200700,
42,121,PA,Venango County,200800,
42,121,PA,Venango County,200900,
42,121,PA,Venango County,201000,
42,123,PA,Warren County,971400,
42,125,PA,Washington County,704100,
42,125,PA,Washington County,714000,
42,125,PA,Washington County,715700,
42,125,PA,Washington County,744200,
42,125,PA,Washington County,751200,
42,125,PA,Washington County,753700,
42,125,PA,Washington County,754200,
42,125,PA,Washington County,754300,
42,125,PA,Washington County,754400,
42,125,PA,Washington County,754500,
42,125,PA,Washington County,754600,
42,125,PA,Washington County,764000,
42,125,PA,Washington County,772700,
42,125,PA,Washington County,773100,
42,125,PA,Washington County,773200,
42,125,PA,Washington County,775200,
42,125,PA,Washington County,775300,
42,125,PA,Washington County,782700,
42,125,PA,Washington County,783200,
42,125,PA,Washington County,783300,
42,125,PA,Washington County,791000,
42,125,PA,Washington County,792100,
42,125,PA,Washington County,792200,
42,125,PA,Washington County,795700,
42,125,PA,Washington County,796000,
42,127,PA,Wayne County,960700,
42,129,PA,Westmoreland County,800100,
42,129,PA,Westmoreland County,800200,
42,129,PA,Westmoreland County,800300,
42,129,PA,Westmoreland County,800600,
42,129,PA,Westmoreland County,800700,
42,129,PA,Westmoreland County,800800,
42,129,PA,Westmoreland County,800900,
42,129,PA,Westmoreland County,801100,
42,129,PA,Westmoreland County,801400,
42,129,PA,Westmoreland County,801500,
42,129,PA,Westmoreland County,801600,
42,129,PA,Westmoreland County,801703,
42,129,PA,Westmoreland County,802500,
42,129,PA,Westmoreland County,802600,
42,129,PA,Westmoreland County,802700,
42,129,PA,Westmoreland County,802800,
42,129,PA,Westmoreland County,803600,
42,129,PA,Westmoreland County,803902,
42,129,PA,Westmoreland County,804000,
42,129,PA,Westmoreland County,804100,
42,129,PA,Westmoreland County,804400,
42,129,PA,Westmoreland County,804600,
42,129,PA,Westmoreland County,804702,
42,129,PA,Westmoreland County,804801,
42,129,PA,Westmoreland County,804900,
42,129,PA,Westmoreland County,805000,
42,129,PA,Westmoreland County,805100,
42,129,PA,Westmoreland County,805200,
42,129,PA,Westmoreland County,805400,
42,129,PA,Westmoreland County,805600,
42,129,PA,Westmoreland County,805800,
42,129,PA,Westmoreland County,806000,
42,129,PA,Westmoreland County,806200,
42,129,PA,Westmoreland County,806300,
42,129,PA,Westmoreland County,806400,
42,129,PA,Westmoreland County,806500,
42,129,PA,Westmoreland County,806600,
42,129,PA,Westmoreland County,806700,
42,129,PA,Westmoreland County,806800,
42,129,PA,Westmoreland County,807402,
42,129,PA,Westmoreland County,807500,
42,129,PA,Westmoreland County,807600,
42,129,PA,Westmoreland County,807800,
42,129,PA,Westmoreland County,808100,
42,129,PA,Westmoreland County,808200,
42,129,PA,Westmoreland County,808300,
42,129,PA,Westmoreland County,808401,
42,129,PA,Westmoreland County,808600,
42,131,PA,Wyoming County,400100,
42,131,PA,Wyoming County,400300,
42,131,PA,Wyoming County,400700,
42,133,PA,York County,100,
42,133,PA,York County,200,
42,133,PA,York County,300,
42,133,PA,York County,400,
42,133,PA,York County,500,
42,133,PA,York County,600,
42,133,PA,York County,700,
42,133,PA,York County,800,
42,133,PA,York County,900,
42,133,PA,York County,1000,
42,133,PA,York County,1100,
42,133,PA,York County,1200,
42,133,PA,York County,1300,
42,133,PA,York County,1400,
42,133,PA,York County,1500,
42,133,PA,York County,1600,
42,133,PA,York County,10110,
42,133,PA,York County,10510,
42,133,PA,York County,21300,
42,133,PA,York County,21900,
42,133,PA,York County,22000,
42,133,PA,York County,22100,
42,133,PA,York County,22300,
42,133,PA,York County,23000,
44,1,RI,Bristol County,30500,
44,1,RI,Bristol County,30700,
44,1,RI,Bristol County,30800,
44,3,RI,Kent County,20200,
44,3,RI,Kent County,20300,
44,3,RI,Kent County,20400,
44,3,RI,Kent County,20604,
44,3,RI,Kent County,21001,
44,3,RI,Kent County,21700,
44,5,RI,Newport County,40200,
44,5,RI,Newport County,40500,
44,5,RI,Newport County,40900,
44,5,RI,Newport County,41200,
44,5,RI,Newport County,41601,
44,7,RI,Providence County,101,
44,7,RI,Providence County,102,
44,7,RI,Providence County,200,
44,7,RI,Providence County,300,
44,7,RI,Providence County,400,
44,7,RI,Providence County,500,
44,7,RI,Providence County,600,
44,7,RI,Providence County,700,
44,7,RI,Providence County,800,
44,7,RI,Providence County,900,
44,7,RI,Providence County,1000,
44,7,RI,Providence County,1100,
44,7,RI,Providence County,1200,
44,7,RI,Providence County,1300,
44,7,RI,Providence County,1400,
44,7,RI,Providence County,1500,
44,7,RI,Providence County,1600,
44,7,RI,Providence County,1700,
44,7,RI,Providence County,1800,
44,7,RI,Providence County,1900,
44,7,RI,Providence County,2000,
44,7,RI,Providence County,2101,
44,7,RI,Providence County,2102,
44,7,RI,Providence County,2200,
44,7,RI,Providence County,2300,
44,7,RI,Providence County,2400,
44,7,RI,Providence County,2500,
44,7,RI,Providence County,2600,
44,7,RI,Providence County,2700,
44,7,RI,Providence County,2800,
44,7,RI,Providence County,2900,
44,7,RI,Providence County,3100,
44,7,RI,Providence County,3601,
44,7,RI,Providence County,3602,
44,7,RI,Providence County,3700,
44,7,RI,Providence County,10200,
44,7,RI,Providence County,10400,
44,7,RI,Providence County,10501,
44,7,RI,Providence County,10800,
44,7,RI,Providence County,10900,
44,7,RI,Providence County,11000,
44,7,RI,Providence County,11100,
44,7,RI,Providence County,11200,
44,7,RI,Providence County,12104,
44,7,RI,Providence County,12402,
44,7,RI,Providence County,12500,
44,7,RI,Providence County,12601,
44,7,RI,Providence County,13500,
44,7,RI,Providence County,13701,
44,7,RI,Providence County,13702,
44,7,RI,Providence County,14100,
44,7,RI,Providence County,14200,
44,7,RI,Providence County,14700,
44,7,RI,Providence County,15000,
44,7,RI,Providence County,15100,
44,7,RI,Providence County,15200,
44,7,RI,Providence County,15300,
44,7,RI,Providence County,15400,
44,7,RI,Providence County,15500,
44,7,RI,Providence County,15600,
44,7,RI,Providence County,15900,
44,7,RI,Providence County,16000,
44,7,RI,Providence County,16100,
44,7,RI,Providence County,16400,
44,7,RI,Providence County,16600,
44,7,RI,Providence County,16700,
44,7,RI,Providence County,17100,
44,7,RI,Providence County,17300,
44,7,RI,Providence County,17400,
44,7,RI,Providence County,17500,
44,7,RI,Providence County,17600,
44,7,RI,Providence County,17800,
44,7,RI,Providence County,17900,
44,7,RI,Providence County,18000,
44,7,RI,Providence County,18100,
44,7,RI,Providence County,18200,
44,7,RI,Providence County,18300,
44,7,RI,Providence County,18400,
44,7,RI,Providence County,18500,
44,9,RI,Washington County,50801,
44,9,RI,Washington County,51400,
44,9,RI,Washington County,51504,
45,1,SC,Abbeville County,950100,
45,1,SC,Abbeville County,950200,
45,1,SC,Abbeville County,950300,
45,1,SC,Abbeville County,950500,
45,1,SC,Abbeville County,950600,
45,3,SC,Aiken County,20100,
45,3,SC,Aiken County,20301,
45,3,SC,Aiken County,20302,
45,3,SC,Aiken County,20400,
45,3,SC,Aiken County,20602,
45,3,SC,Aiken County,20701,
45,3,SC,Aiken County,20702,
45,3,SC,Aiken County,20802,
45,3,SC,Aiken County,20901,
45,3,SC,Aiken County,20902,
45,3,SC,Aiken County,21001,
45,3,SC,Aiken County,21002,
45,3,SC,Aiken County,21101,
45,3,SC,Aiken County,21102,
45,3,SC,Aiken County,21300,
45,3,SC,Aiken County,21400,
45,3,SC,Aiken County,21601,
45,3,SC,Aiken County,21700,
45,3,SC,Aiken County,21800,
45,3,SC,Aiken County,21900,
45,3,SC,Aiken County,22001,
45,3,SC,Aiken County,22100,
45,5,SC,Allendale County,970200,
45,5,SC,Allendale County,970300,
45,5,SC,Allendale County,970400,
45,7,SC,Anderson County,200,
45,7,SC,Anderson County,300,
45,7,SC,Anderson County,500,
45,7,SC,Anderson County,600,
45,7,SC,Anderson County,700,
45,7,SC,Anderson County,800,
45,7,SC,Anderson County,900,
45,7,SC,Anderson County,1000,
45,7,SC,Anderson County,10200,
45,7,SC,Anderson County,10300,
45,7,SC,Anderson County,10401,
45,7,SC,Anderson County,10402,
45,7,SC,Anderson County,10700,
45,7,SC,Anderson County,10900,
45,7,SC,Anderson County,11300,
45,7,SC,Anderson County,11401,
45,7,SC,Anderson County,11402,
45,7,SC,Anderson County,11500,
45,7,SC,Anderson County,11600,
45,7,SC,Anderson County,11700,
45,7,SC,Anderson County,11800,
45,7,SC,Anderson County,11901,
45,7,SC,Anderson County,11902,
45,7,SC,Anderson County,12001,
45,7,SC,Anderson County,12002,
45,7,SC,Anderson County,12200,
45,7,SC,Anderson County,12300,
45,9,SC,Bamberg County,960100,
45,9,SC,Bamberg County,960300,
45,9,SC,Bamberg County,960400,
45,11,SC,Barnwell County,970100,
45,11,SC,Barnwell County,970200,
45,11,SC,Barnwell County,970300,
45,13,SC,Beaufort County,100,
45,13,SC,Beaufort County,200,
45,13,SC,Beaufort County,300,
45,13,SC,Beaufort County,400,
45,13,SC,Beaufort County,501,
45,13,SC,Beaufort County,502,
45,13,SC,Beaufort County,600,
45,13,SC,Beaufort County,800,
45,13,SC,Beaufort County,1000,
45,13,SC,Beaufort County,1102,
45,13,SC,Beaufort County,2101,
45,13,SC,Beaufort County,2102,
45,13,SC,Beaufort County,2104,
45,13,SC,Beaufort County,10500,
45,13,SC,Beaufort County,10800,
45,13,SC,Beaufort County,11000,
45,15,SC,Berkeley County,20101,
45,15,SC,Berkeley County,20102,
45,15,SC,Berkeley County,20201,
45,15,SC,Berkeley County,20202,
45,15,SC,Berkeley County,20301,
45,15,SC,Berkeley County,20302,
45,15,SC,Berkeley County,20401,
45,15,SC,Berkeley County,20405,
45,15,SC,Berkeley County,20504,
45,15,SC,Berkeley County,20506,
45,15,SC,Berkeley County,20711,
45,15,SC,Berkeley County,20712,
45,15,SC,Berkeley County,20715,
45,15,SC,Berkeley County,20717,
45,15,SC,Berkeley County,20718,
45,15,SC,Berkeley County,20723,
45,15,SC,Berkeley County,20724,
45,15,SC,Berkeley County,20725,
45,15,SC,Berkeley County,20804,
45,15,SC,Berkeley County,20806,
45,15,SC,Berkeley County,20808,
45,15,SC,Berkeley County,20809,
45,15,SC,Berkeley County,20810,
45,15,SC,Berkeley County,20811,
45,15,SC,Berkeley County,20901,
45,15,SC,Berkeley County,21000,
45,17,SC,Calhoun County,950200,
45,17,SC,Calhoun County,950400,
45,19,SC,Charleston County,400,
45,19,SC,Charleston County,500,
45,19,SC,Charleston County,600,
45,19,SC,Charleston County,700,
45,19,SC,Charleston County,900,
45,19,SC,Charleston County,1000,
45,19,SC,Charleston County,1100,
45,19,SC,Charleston County,1500,
45,19,SC,Charleston County,2101,
45,19,SC,Charleston County,2300,
45,19,SC,Charleston County,2400,
45,19,SC,Charleston County,2605,
45,19,SC,Charleston County,2612,
45,19,SC,Charleston County,2701,
45,19,SC,Charleston County,2702,
45,19,SC,Charleston County,3104,
45,19,SC,Charleston County,3105,
45,19,SC,Charleston County,3106,
45,19,SC,Charleston County,3107,
45,19,SC,Charleston County,3108,
45,19,SC,Charleston County,3109,
45,19,SC,Charleston County,3110,
45,19,SC,Charleston County,3111,
45,19,SC,Charleston County,3113,
45,19,SC,Charleston County,3115,
45,19,SC,Charleston County,3200,
45,19,SC,Charleston County,3300,
45,19,SC,Charleston County,3400,
45,19,SC,Charleston County,3600,
45,19,SC,Charleston County,3700,
45,19,SC,Charleston County,3800,
45,19,SC,Charleston County,3900,
45,19,SC,Charleston County,4000,
45,19,SC,Charleston County,4300,
45,19,SC,Charleston County,4400,
45,19,SC,Charleston County,4610,
45,19,SC,Charleston County,4702,
45,19,SC,Charleston County,5000,
45,19,SC,Charleston County,5100,
45,19,SC,Charleston County,5200,
45,19,SC,Charleston County,5300,
45,19,SC,Charleston County,5400,
45,19,SC,Charleston County,5500,
45,21,SC,Cherokee County,970301,
45,21,SC,Cherokee County,970302,
45,21,SC,Cherokee County,970401,
45,21,SC,Cherokee County,970402,
45,21,SC,Cherokee County,970501,
45,21,SC,Cherokee County,970502,
45,21,SC,Cherokee County,970503,
45,23,SC,Chester County,20100,
45,23,SC,Chester County,20200,
45,23,SC,Chester County,20300,
45,23,SC,Chester County,20400,
45,23,SC,Chester County,20500,
45,23,SC,Chester County,20602,
45,23,SC,Chester County,20800,
45,23,SC,Chester County,20900,
45,23,SC,Chester County,21000,
45,25,SC,Chesterfield County,950101,
45,25,SC,Chesterfield County,950102,
45,25,SC,Chesterfield County,950200,
45,25,SC,Chesterfield County,950501,
45,25,SC,Chesterfield County,950502,
45,25,SC,Chesterfield County,950600,
45,25,SC,Chesterfield County,950700,
45,25,SC,Chesterfield County,950800,
45,27,SC,Clarendon County,960100,
45,27,SC,Clarendon County,960201,
45,27,SC,Clarendon County,960202,
45,27,SC,Clarendon County,960300,
45,27,SC,Clarendon County,960400,
45,27,SC,Clarendon County,960500,
45,27,SC,Clarendon County,960600,
45,27,SC,Clarendon County,960701,
45,27,SC,Clarendon County,960702,
45,27,SC,Clarendon County,960703,
45,27,SC,Clarendon County,960801,
45,27,SC,Clarendon County,960802,
45,29,SC,Colleton County,970100,
45,29,SC,Colleton County,970300,
45,29,SC,Colleton County,970401,
45,29,SC,Colleton County,970500,
45,29,SC,Colleton County,970600,
45,31,SC,Darlington County,10100,
45,31,SC,Darlington County,10200,
45,31,SC,Darlington County,10300,
45,31,SC,Darlington County,10500,
45,31,SC,Darlington County,10600,
45,31,SC,Darlington County,10700,
45,31,SC,Darlington County,10800,
45,31,SC,Darlington County,10900,
45,31,SC,Darlington County,11000,
45,31,SC,Darlington County,11100,
45,31,SC,Darlington County,11200,
45,31,SC,Darlington County,11300,
45,31,SC,Darlington County,11400,
45,31,SC,Darlington County,11500,
45,31,SC,Darlington County,11600,
45,33,SC,Dillon County,970100,
45,33,SC,Dillon County,970200,
45,33,SC,Dillon County,970400,
45,33,SC,Dillon County,970500,
45,33,SC,Dillon County,970600,
45,35,SC,Dorchester County,10100,
45,35,SC,Dorchester County,10200,
45,35,SC,Dorchester County,10300,
45,35,SC,Dorchester County,10400,
45,35,SC,Dorchester County,10503,
45,35,SC,Dorchester County,10605,
45,35,SC,Dorchester County,10700,
45,35,SC,Dorchester County,10813,
45,35,SC,Dorchester County,10815,
45,35,SC,Dorchester County,10818,
45,37,SC,Edgefield County,970201,
45,37,SC,Edgefield County,970202,
45,37,SC,Edgefield County,970300,
45,37,SC,Edgefield County,970400,
45,37,SC,Edgefield County,970501,
45,39,SC,Fairfield County,960100,
45,39,SC,Fairfield County,960200,
45,39,SC,Fairfield County,960300,
45,39,SC,Fairfield County,960400,
45,39,SC,Fairfield County,960500,
45,41,SC,Florence County,300,
45,41,SC,Florence County,400,
45,41,SC,Florence County,500,
45,41,SC,Florence County,700,
45,41,SC,Florence County,800,
45,41,SC,Florence County,900,
45,41,SC,Florence County,1000,
45,41,SC,Florence County,1100,
45,41,SC,Florence County,1300,
45,41,SC,Florence County,1504,
45,41,SC,Florence County,1505,
45,41,SC,Florence County,1506,
45,41,SC,Florence County,1601,
45,41,SC,Florence County,1602,
45,41,SC,Florence County,1700,
45,41,SC,Florence County,1800,
45,41,SC,Florence County,1900,
45,41,SC,Florence County,2000,
45,41,SC,Florence County,2201,
45,41,SC,Florence County,2202,
45,41,SC,Florence County,2300,
45,41,SC,Florence County,2400,
45,41,SC,Florence County,2500,
45,41,SC,Florence County,2600,
45,41,SC,Florence County,980100,
45,43,SC,Georgetown County,920100,
45,43,SC,Georgetown County,920201,
45,43,SC,Georgetown County,920202,
45,43,SC,Georgetown County,920400,
45,43,SC,Georgetown County,920502,
45,43,SC,Georgetown County,920600,
45,45,SC,Greenville County,100,
45,45,SC,Greenville County,500,
45,45,SC,Greenville County,700,
45,45,SC,Greenville County,800,
45,45,SC,Greenville County,900,
45,45,SC,Greenville County,1203,
45,45,SC,Greenville County,1204,
45,45,SC,Greenville County,1205,
45,45,SC,Greenville County,1302,
45,45,SC,Greenville County,1502,
45,45,SC,Greenville County,1700,
45,45,SC,Greenville County,1803,
45,45,SC,Greenville County,1809,
45,45,SC,Greenville County,1810,
45,45,SC,Greenville County,2001,
45,45,SC,Greenville County,2003,
45,45,SC,Greenville County,2005,
45,45,SC,Greenville County,2104,
45,45,SC,Greenville County,2105,
45,45,SC,Greenville County,2106,
45,45,SC,Greenville County,2107,
45,45,SC,Greenville County,2108,
45,45,SC,Greenville County,2201,
45,45,SC,Greenville County,2202,
45,45,SC,Greenville County,2301,
45,45,SC,Greenville County,2302,
45,45,SC,Greenville County,2303,
45,45,SC,Greenville County,2304,
45,45,SC,Greenville County,2403,
45,45,SC,Greenville County,2404,
45,45,SC,Greenville County,2504,
45,45,SC,Greenville County,2505,
45,45,SC,Greenville County,2507,
45,45,SC,Greenville County,2604,
45,45,SC,Greenville County,2610,
45,45,SC,Greenville County,2901,
45,45,SC,Greenville County,2903,
45,45,SC,Greenville County,3005,
45,45,SC,Greenville County,3101,
45,45,SC,Greenville County,3201,
45,45,SC,Greenville County,3301,
45,45,SC,Greenville County,3303,
45,45,SC,Greenville County,3304,
45,45,SC,Greenville County,3401,
45,45,SC,Greenville County,3500,
45,45,SC,Greenville County,3601,
45,45,SC,Greenville County,3602,
45,45,SC,Greenville County,3704,
45,45,SC,Greenville County,3705,
45,45,SC,Greenville County,3706,
45,45,SC,Greenville County,3707,
45,45,SC,Greenville County,3801,
45,45,SC,Greenville County,3802,
45,45,SC,Greenville County,3902,
45,45,SC,Greenville County,3903,
45,45,SC,Greenville County,3904,
45,45,SC,Greenville County,4002,
45,45,SC,Greenville County,4101,
45,45,SC,Greenville County,4300,
45,45,SC,Greenville County,4400,
45,47,SC,Greenwood County,970102,
45,47,SC,Greenwood County,970301,
45,47,SC,Greenwood County,970500,
45,47,SC,Greenwood County,970701,
45,47,SC,Greenwood County,970702,
45,47,SC,Greenwood County,970800,
45,49,SC,Hampton County,920200,
45,49,SC,Hampton County,920300,
45,49,SC,Hampton County,920400,
45,49,SC,Hampton County,920500,
45,51,SC,Horry County,10100,
45,51,SC,Horry County,20100,
45,51,SC,Horry County,20200,
45,51,SC,Horry County,20300,
45,51,SC,Horry County,30101,
45,51,SC,Horry County,30102,
45,51,SC,Horry County,30103,
45,51,SC,Horry County,40101,
45,51,SC,Horry County,40102,
45,51,SC,Horry County,40103,
45,51,SC,Horry County,40104,
45,51,SC,Horry County,40105,
45,51,SC,Horry County,40300,
45,51,SC,Horry County,40400,
45,51,SC,Horry County,40500,
45,51,SC,Horry County,50401,
45,51,SC,Horry County,50500,
45,51,SC,Horry County,50600,
45,51,SC,Horry County,50700,
45,51,SC,Horry County,50900,
45,51,SC,Horry County,51000,
45,51,SC,Horry County,51201,
45,51,SC,Horry County,51202,
45,51,SC,Horry County,51301,
45,51,SC,Horry County,51302,
45,51,SC,Horry County,51403,
45,51,SC,Horry County,51404,
45,51,SC,Horry County,51405,
45,51,SC,Horry County,51406,
45,51,SC,Horry County,51501,
45,51,SC,Horry County,51502,
45,51,SC,Horry County,51503,
45,51,SC,Horry County,51601,
45,51,SC,Horry County,51603,
45,51,SC,Horry County,51700,
45,51,SC,Horry County,60101,
45,51,SC,Horry County,60102,
45,51,SC,Horry County,60203,
45,51,SC,Horry County,60204,
45,51,SC,Horry County,60208,
45,51,SC,Horry County,60301,
45,51,SC,Horry County,60308,
45,51,SC,Horry County,60403,
45,51,SC,Horry County,60404,
45,51,SC,Horry County,60405,
45,51,SC,Horry County,60406,
45,51,SC,Horry County,70101,
45,51,SC,Horry County,70102,
45,51,SC,Horry County,70300,
45,51,SC,Horry County,70400,
45,51,SC,Horry County,70500,
45,51,SC,Horry County,70601,
45,51,SC,Horry County,70602,
45,51,SC,Horry County,70702,
45,51,SC,Horry County,80101,
